strain,normal_stress_GPa,,,,Lx_angstrom,Ly_angstrom,Lz_angstrom,,,
0.1795,0.333229182,-0.008141517,0.014285823,0.467719794,96.09470952,80.68924981,71.66521662,-78747.17521,3039.793688,749.9240213
0.17975,0.388116483,0.003762917,-0.027246149,0.566758627,96.1150772,80.69679668,71.64218893,-78752.51688,3045.474579,751.32551
0.18,0.371745119,-0.00552073,-0.016587871,0.54152979,96.13544488,80.72583773,71.64381315,-78715.16101,3008.845577,742.2890519
0.18025,0.397140515,0.056830062,0.061157825,0.478240841,96.15581256,80.74803495,71.63504494,-78744.60943,3038.859961,749.6936688
0.1805,0.341949993,-0.003431106,-0.038686686,0.515184764,96.17618024,80.70559341,71.57165158,-78751.0659,3045.985468,751.4515476
0.18075,0.360432262,-0.008796388,-0.028822709,0.536889451,96.19654792,80.70786346,71.56679626,-78745.12287,3040.495255,750.0970995
0.181,0.409368899,0.036019373,0.058080622,0.513108196,96.2169156,80.73249521,71.59531516,-78741.6484,3037.530335,749.365647
0.18125,0.359654911,-0.027935388,-0.029185749,0.549021732,96.23728328,80.68373518,71.56286471,-78735.52423,3032.478524,748.1193538
0.1815,0.383829344,-0.009132136,-0.000361177,0.549634433,96.25765096,80.68413628,71.56348672,-78734.78765,3032.09979,748.0259191
0.18175,0.39078007,0.007507186,0.00201994,0.545951145,96.27801864,80.71537999,71.54939529,-78721.65808,3019.546137,744.9289043
0.182,0.34386984,0.011150465,-0.027974084,0.500500566,96.29838631,80.70746591,71.5222576,-78728.70245,3026.930327,746.7506009
0.18225,0.360031689,-0.029621824,0.009657706,0.525485175,96.31875399,80.67537666,71.51984112,-78733.99481,3032.523131,748.1303583
0.1825,0.343653306,-0.015829585,-0.006713767,0.502063874,96.33912167,80.67837374,71.51270398,-78723.31356,3022.188209,745.5807096
0.18275,0.391961439,0.025117752,0.001689113,0.536130283,96.35948935,80.69594674,71.51480576,-78727.28424,3026.708223,746.6958073
0.183,0.39423368,0.00147681,0.007570307,0.551183866,96.37985703,80.67382591,71.51543104,-78726.75181,3026.61481,746.672762
0.18325,0.334312693,-0.028888708,-0.015145246,0.504207291,96.40022471,80.6380458,71.49978139,-78724.07455,3024.52105,746.1562267
0.1835,0.368211662,-0.022232417,0.019361438,0.525236239,96.42059239,80.65272955,71.4835263,-78727.50662,3028.438733,747.1227281
0.18375,0.338952319,0.00910302,0.017931472,0.46036169,96.44096007,80.67675279,71.45209268,-78726.35035,3027.815243,746.9689117
0.184,0.377264303,-0.034838068,0.029136084,0.543244249,96.46132775,80.6812994,71.41615165,-78732.68805,3034.520412,748.6230922
0.18425,0.322251337,-0.010713185,-0.014333489,0.473463646,96.48169543,80.71349067,71.3632452,-78723.07903,3025.559257,746.4123548
0.1845,0.312716769,0.024287662,0.00129109,0.425095455,96.5020631,80.74240155,71.33147764,-78722.98423,3025.452418,746.3859972
0.18475,0.362986966,-0.022078866,0.003884484,0.527166371,96.52243078,80.74627344,71.31650986,-78729.29924,3032.02513,748.0075005
0.185,0.350087163,0.016038899,-0.015077804,0.495885012,96.54279846,80.73644115,71.31059711,-78730.91779,3033.754766,748.4342054
0.18525,0.301306581,-0.034068808,-0.00448798,0.454820833,96.56316614,80.68972333,71.32693995,-78712.63733,3015.948843,744.0414439
0.1855,0.380543695,-5.19E-05,0.018734362,0.525463512,96.58353382,80.66086411,71.35790955,-78734.38263,3037.872494,749.4500583
0.18575,0.352199725,-0.030333024,0.03339225,0.502026314,96.6039015,80.64683463,71.35367572,-78722.11194,3025.82479,746.4778624
0.186,0.326226604,0.014152342,-0.016084019,0.464199467,96.62426918,80.66721586,71.29952739,-78730.51039,3034.531721,748.625882
0.18625,0.314938547,-0.010921187,0.000879938,0.452721374,96.64463686,80.68018568,71.26784598,-78732.25097,3036.296109,749.0611606
0.1865,0.341080236,0.034692902,-0.005706213,0.464506328,96.66500454,80.70492744,71.25109613,-78727.02677,3031.262509,747.8193599
0.18675,0.364443415,-0.048992579,-0.027733791,0.570249259,96.68537222,80.68576177,71.24267103,-78708.14231,3012.874071,743.2828904
0.187,0.357192447,0.002168942,0.035193333,0.480432856,96.70573989,80.70291711,71.24390286,-78726.80526,3031.095276,747.7781034
0.18725,0.362315839,0.008350683,0.009745875,0.499598697,96.72610757,80.73292004,71.20733114,-78710.47321,3015.297019,743.8806374
0.1875,0.34880103,-0.005739971,-0.009702916,0.504222278,96.74647525,80.72776268,71.1628367,-78727.78236,3032.861657,748.2138735
0.18775,0.33220921,-0.03170033,-0.032356152,0.515110168,96.76684293,80.71144215,71.16056422,-78713.06362,3018.384872,744.6424176
0.188,0.362068533,0.038609973,0.019673538,0.471400425,96.78721061,80.68574958,71.21847817,-78718.26806,3024.006804,746.0293612
0.18825,0.356443789,-0.009528317,0.02665035,0.493971852,96.80757829,80.60553652,71.24982045,-78726.80947,3032.908597,748.2254537
0.1885,0.305964556,-0.082957569,-0.024921206,0.513920252,96.82794597,80.57602107,71.23154389,-78706.33524,3013.40526,743.4139361
0.18875,0.392625545,0.061225715,0.066416702,0.465043012,96.84831365,80.66273817,71.2172773,-78733.58677,3040.743798,750.1584156
0.189,0.3636097,0.006961082,0.015288575,0.498593211,96.86868133,80.68792788,71.13187789,-78733.90253,3041.542463,750.3554481
0.18925,0.332173905,-0.031632246,-0.041772498,0.521817644,96.88904901,80.70311853,71.06386171,-78729.45928,3037.676179,749.4016269
0.1895,0.363278419,0.068941467,0.001225121,0.471489487,96.90941668,80.75764214,71.08400417,-78700.28825,3009.299289,742.4009838
0.18975,0.33519071,0.021512589,-0.050866888,0.502666113,96.92978436,80.69393532,71.08367911,-78709.92012,3019.217928,744.8479344
0.19,0.312470767,-0.045105661,0.005301606,0.474082997,96.95015204,80.63008937,71.10871043,-78714.02989,3024.104801,746.0535373
0.19025,0.336217537,0.012916268,-0.004792171,0.470239216,96.97051972,80.64624638,71.12308924,-78697.05274,3007.869247,742.0481891
0.1905,0.365415514,0.013791428,0.033148351,0.484164906,96.9908874,80.63645298,71.10653736,-78732.88912,3043.928599,750.9441133
0.19075,0.31391507,-0.009575577,-0.026826385,0.470157981,97.01125508,80.63297255,71.05867415,-78718.9205,3031.106627,747.7809037
0.191,0.318886606,-0.001302111,-0.007956404,0.457593103,97.03162276,80.65117452,71.04460649,-78714.61091,3026.934752,746.7516924
0.19125,0.359200565,0.01123546,0.05173676,0.466105204,97.05199044,80.67793929,71.04868564,-78707.22603,3020.404214,745.140594
0.1915,0.361448558,-0.007775428,0.006455323,0.512395417,97.07235812,80.67776068,71.00762404,-78707.00376,3020.901654,745.2633134
0.19175,0.346465364,-0.051465354,-0.049753674,0.56155259,97.0927258,80.66273714,70.97291308,-78704.35183,3019.168678,744.8357845
0.192,0.388759848,0.033416572,0.002913233,0.525430212,97.11309347,80.68336717,70.99069932,-78716.05697,3031.544984,747.8890473
0.19225,0.404594299,0.022295828,0.027451608,0.537043119,97.13346115,80.6729077,70.99842204,-78714.42901,3030.571087,747.6487846
0.1925,0.426369846,0.016145022,0.010497794,0.584179647,97.15382883,80.6392748,70.99405129,-78727.70686,3044.737093,751.1435706
0.19275,0.391791225,-0.049329256,0.022691206,0.579662877,97.17419651,80.61615082,71.00068957,-78703.9171,3022.014391,745.5378282
0.193,0.354235753,0.009319769,0.011819559,0.486026886,97.19456419,80.63664444,70.96917122,-78703.92685,3022.674166,745.7005962
0.19325,0.372354494,-0.035467384,-0.011836831,0.560785218,97.21493187,80.64777858,70.9161326,-78718.16287,3037.628706,749.3899153
0.1935,0.343896631,0.009346748,0.003413218,0.477375937,97.23529955,80.68661371,70.8937366,-78704.02829,3024.330714,746.1092703
0.19375,0.354563902,0.032797465,-0.014747527,0.492123052,97.25566723,80.69249085,70.87524238,-78709.86977,3030.522873,747.6368903
0.194,0.409534323,0.033538347,-0.028484731,0.580586366,97.27603491,80.67880767,70.87233731,-78712.73303,3034.165,748.5354111
0.19425,0.371214387,-0.020804624,0.016459328,0.530017603,97.29640259,80.65310593,70.88998196,-78694.90769,3017.048144,744.3126438
0.1945,0.394344021,0.008476871,0.006156125,0.547346952,97.31677026,80.64262112,70.87438289,-78718.59043,3041.219772,750.2758395
0.19475,0.294666302,-0.035963849,-0.011135573,0.451051579,97.33713794,80.63391654,70.84223895,-78687.6447,3011.096201,742.8442859
0.195,0.34932911,-0.016714782,0.007923742,0.501151487,97.35750562,80.66752959,70.81691324,-78699.79842,3023.562065,745.919643
0.19525,0.335628762,0.043195642,0.010241855,0.438725108,97.3778733,80.70261886,70.79405058,-78696.84544,3021.223012,745.3425932
0.1955,0.300518539,0.00298806,0.007212593,0.417816479,97.39824098,80.67925596,70.75596479,-78708.50828,3033.19842,748.2969536
0.19575,0.29220977,-0.035492185,-0.000101542,0.440553029,97.41860866,80.66256385,70.730412,-78713.34941,3038.503611,749.6057564
0.196,0.273666187,0.025628902,0.040895499,0.340496339,97.43897634,80.68602468,70.72752191,-78710.49291,3035.885005,748.9597402
0.19625,0.247033955,-0.003142123,0.007053207,0.346818071,97.45934402,80.67775207,70.684087,-78700.52526,3026.188783,746.5676602
0.1965,0.216081605,-0.072868636,0.002315036,0.367206989,97.4797117,80.6887999,70.61386539,-78721.37775,3046.624121,751.6091047
0.19675,0.282604597,0.026140864,-0.003042518,0.384992974,97.50007938,80.78159886,70.5724324,-78712.34578,3036.686737,749.1575295
0.197,0.322147394,0.082346068,-0.00125159,0.411193564,97.52044705,80.81328885,70.56324562,-78716.63176,3040.502359,750.098852
0.19725,0.2309572,-0.012840911,-0.01633648,0.347280725,97.54081473,80.73995104,70.55662793,-78701.659,3025.287634,746.3453449
0.1975,0.229421809,-0.011329089,-0.024140871,0.349884509,97.56118241,80.69282613,70.56091084,-78725.48806,3048.108495,751.9753032
0.19775,0.245665427,-0.041619008,0.009716177,0.375286153,97.58155009,80.68206414,70.57718096,-78713.07544,3034.95022,748.7291266
0.198,0.244854535,-0.010814249,0.032247135,0.335294969,97.60191777,80.7074114,70.55953317,-78713.55445,3034.486591,748.6147484
0.19825,0.220901424,0.016148533,0.030358135,0.280057859,97.62228545,80.74143915,70.51646928,-78717.80955,3038.058874,749.4960387
0.1985,0.23511483,0.026027088,0.027933327,0.294356064,97.64265313,80.77721325,70.4711358,-78703.18767,3023.158919,745.820186
0.19875,0.220338557,-0.028088501,-0.053189985,0.370356519,97.66302081,80.7527667,70.41318669,-78721.20483,3040.593675,750.1213799
0.199,0.210102616,-0.018398528,-0.037028266,0.337095702,97.68338849,80.74939791,70.4198103,-78705.43521,3024.310977,746.1044012
0.19925,0.274470777,0.02414797,0.012079242,0.362844979,97.70375617,80.75721392,70.45313023,-78703.91553,3022.020505,745.5393366
0.1995,0.241658006,-0.008801888,0.019648501,0.335898501,97.72412384,80.71062716,70.44037791,-78730.04732,3047.429018,751.8076745
0.19975,0.186057413,-0.047539213,-0.030753195,0.319148858,97.74449152,80.70342992,70.3943109,-78710.90371,3028.117285,747.0434261
0.2,0.211232316,-0.029164951,0.015107556,0.313394037,97.7648592,80.76852076,70.36673706,-78705.02226,3021.402055,745.3867637
0.20025,0.211692586,0.031799365,0.018371559,0.264414252,97.78522688,80.81008848,70.30934942,-78729.48428,3045.177747,751.252281
0.2005,0.179622594,0.006718724,-0.04377538,0.286970482,97.80559456,80.79570114,70.25896376,-78728.65069,3043.936803,750.9461372
0.20075,0.180183712,-0.003917034,0.024372981,0.242838204,97.82596224,80.77573461,70.28200739,-78726.68012,3041.156653,750.260268
0.201,0.206508673,-0.000748855,0.024989484,0.276708079,97.84632992,80.77468904,70.29175148,-78714.29882,3028.424235,747.1191514
0.20125,0.215498489,-0.028859364,-0.035483366,0.350352008,97.8666976,80.77057037,70.26591796,-78715.74393,3028.641401,747.1727266
0.2015,0.253285614,0.052207041,0.046209763,0.288702213,97.88706528,80.78289254,70.27459417,-78743.19283,3055.102885,753.700835
0.20175,0.179508414,-0.029230631,0.017979675,0.268127461,97.90743296,80.751487,70.24360697,-78717.90152,3029.334075,747.3436111
0.202,0.144708585,-0.026491059,-0.002513884,0.227065361,97.92780063,80.76136969,70.20103924,-78722.82402,3033.603182,748.3968094
0.20225,0.135875345,0.020407625,0.013062757,0.168729586,97.94816831,80.82222685,70.15609382,-78718.41323,3028.219396,747.0686172
0.2025,0.125897555,-0.014583385,-0.017007219,0.200405948,97.96853599,80.85357549,70.09318509,-78712.94827,3022.324574,745.6143511
0.20275,0.133841409,-0.006768567,0.017385512,0.184164494,97.98890367,80.87303391,70.03825775,-78735.66624,3044.194887,751.0098072
0.203,0.081471817,0.007068058,-0.003989903,0.113850356,98.00927135,80.87609251,69.97977611,-78742.22013,3049.768292,752.3847789
0.20325,0.099739341,-0.02691512,-0.004837985,0.165726189,98.02963903,80.88489928,69.94630844,-78743.71064,3049.917317,752.4215436
0.2035,0.062206164,0.037938383,0.004526465,0.070938207,98.05000671,80.92876436,69.92143159,-78733.7001,3038.207284,749.5326518
0.20375,0.058950723,-0.006097957,0.030245977,0.079850953,98.07037439,80.93182508,69.87217412,-78761.98897,3064.35993,755.984569
0.204,0.041243833,-0.022489902,-0.02775192,0.094074925,98.09074207,80.92205697,69.80857518,-78764.47714,3064.817541,756.0974627
0.20425,0.081876292,-0.00539284,0.000566135,0.119426766,98.11110975,80.95667743,69.79669302,-78761.73061,3059.720182,754.8399327
0.2045,0.043853961,0.050873875,0.0014636,0.065479747,98.13147742,80.98137545,69.79710084,-78744.91391,3040.043079,749.9855467
0.20475,0.040647939,-0.021515152,0.005490976,0.07635177,98.1518451,80.92960806,69.79785455,-78753.22606,3045.849641,751.4180387
0.205,0.067793169,-0.033509535,-0.011058512,0.130322193,98.17221278,80.91204184,69.80563315,-78742.52754,3032.963598,748.2390226
0.20525,0.10321876,-0.00055712,0.014999171,0.137091674,98.19258046,80.9228155,69.80543799,-78751.43913,3039.80714,749.9273399
0.2055,0.112225921,0.028130127,0.053028484,0.105812888,98.21294814,80.93664533,69.77647608,-78769.68064,3055.885646,753.8939438
0.20575,0.081163179,0.011839345,-0.008999925,0.115626357,98.23331582,80.95631109,69.71631512,-78766.21364,3050.45472,752.5541221
0.206,0.096911532,0.042536454,-0.022144738,0.145995552,98.2536835,80.94263851,69.6981068,-78772.70735,3055.421221,753.7793694
0.20625,0.051405873,-0.005663946,-0.04532951,0.119113624,98.27405118,80.90150721,69.71525624,-78762.65701,3043.172231,750.7575156
0.2065,0.182217984,0.045950267,0.086028402,0.171544697,98.29441886,80.90336903,69.77861144,-78777.70878,3056.920753,754.1493072
0.20675,0.140370352,0.011590943,0.03737438,0.16690444,98.31478654,80.85290412,69.7685035,-78768.92181,3046.569292,751.5955782
0.207,0.063319759,-0.058899349,-0.021385229,0.153361516,98.33515421,80.81407632,69.71868495,-78763.85277,3039.99427,749.9735053
0.20725,0.105420562,0.010753436,0.000449325,0.141728614,98.35552189,80.87782454,69.7056966,-78762.53945,3036.741589,749.1710615
0.2075,0.14145195,0.070160748,0.008837915,0.162571239,98.37588957,80.93350778,69.69274464,-78751.32581,3024.230143,746.0844593
0.20775,0.124088613,0.003695557,-0.040223459,0.208379041,98.39625725,80.87299725,69.67322389,-78766.20378,3037.709495,749.4098462
0.208,0.096571021,-0.028143718,0.033680686,0.152745596,98.41662493,80.83736688,69.69125399,-78767.79199,3038.226597,749.5374164
0.20825,0.172332897,0.030881329,0.018485554,0.209359037,98.43699261,80.8707815,69.69278445,-78777.46389,3046.251292,751.5171269
0.2085,0.137733716,-0.027971709,0.011319667,0.212091047,98.45736029,80.85845706,69.67011686,-78751.45826,3019.952245,745.0290922
0.20875,0.158978839,-0.006494038,-0.016540895,0.241431956,98.47772797,80.84522956,69.63557034,-78776.76059,3044.295353,751.0345923
0.209,0.138897278,-0.019100812,-0.012158834,0.218699649,98.49809565,80.84275491,69.6368491,-78766.59865,3033.614768,748.3996676
0.20925,0.158699851,0.024030331,-0.007892265,0.216582235,98.51846333,80.85324452,69.65444324,-78756.33161,3022.387582,745.6298954
0.2095,0.142645083,-0.002973339,0.040097008,0.183237243,98.538831,80.83697101,69.62938404,-78776.16026,3041.632228,750.3775934
0.20975,0.180670947,0.004485733,-0.049128532,0.294488573,98.55919868,80.83413462,69.58648543,-78778.79161,3043.569755,750.8555856
0.21,0.190350758,0.006699047,0.036857666,0.241241834,98.57956636,80.85451888,69.60567758,-78767.47976,3031.863637,747.9676597
0.21025,0.15952045,-0.006101977,-0.011557038,0.238176517,98.59993404,80.84813759,69.58809742,-78746.77858,3010.71696,742.7507263
0.2105,0.144910634,-0.008470776,-0.025801173,0.230149344,98.62030172,80.82403714,69.56193632,-78769.93797,3033.20229,748.2979085
0.21075,0.198428336,-0.020979187,-0.008849982,0.302077937,98.6406694,80.82231953,69.58653957,-78757.30965,3020.290846,745.1126258
0.211,0.251389461,-0.024898331,0.068036335,0.344369227,98.66103708,80.81956857,69.61192655,-78770.24891,3032.824952,748.2048184
0.21125,0.178223487,0.00329381,-0.028261018,0.272455408,98.68140476,80.81825981,69.56422603,-78748.1561,3011.054893,742.8340953
0.2115,0.195972122,-0.015193449,0.011275657,0.281787679,98.70177244,80.80061937,69.55146195,-78765.41333,3028.271984,747.0815908
0.21175,0.176091539,-0.022290053,0.003910792,0.263984753,98.72214012,80.78925611,69.55033442,-78748.61548,3011.330661,742.9021277
0.212,0.239738436,-0.009482892,0.009292999,0.339954267,98.74250779,80.78499727,69.54906632,-78766.03607,3028.923078,747.242217
0.21225,0.207023902,-0.00827075,-0.006702852,0.303370023,98.76287547,80.7862832,69.53067201,-78757.38257,3020.565741,745.1804429
0.2125,0.250379131,0.007953924,0.019165079,0.335194882,98.78324315,80.80720085,69.52431129,-78770.66038,3033.503075,748.3721129
0.21275,0.234812064,-0.000468257,0.007920443,0.326966371,98.80361083,80.7913772,69.5139825,-78765.38554,3028.443065,747.1237967
0.213,0.235376082,0.00870421,-0.022316535,0.344598185,98.82397851,80.75353647,69.4912191,-78790.59521,3053.906547,753.4056957
0.21325,0.246691954,-0.032592744,-0.011507819,0.380935218,98.84434619,80.74060316,69.51140284,-78766.8611,3030.421244,747.6118181
0.2135,0.267469346,0.003723347,0.030870014,0.355356353,98.86471387,80.76972167,69.53777487,-78753.17781,3016.439819,744.1625686
0.21375,0.252986062,0.015187818,0.021630999,0.331835328,98.88508155,80.76953061,69.5029135,-78760.31526,3023.754749,745.9671786
0.214,0.245439339,-0.015908645,-0.026300696,0.377164964,98.90544923,80.75056709,69.45212959,-78781.63212,3045.209261,751.2600554
0.21425,0.245373465,0.004667884,0.023049874,0.328184176,98.92581691,80.77346482,69.4559708,-78763.22183,3027.467197,746.8830479
0.2145,0.279226131,0.048053395,0.051029869,0.324843389,98.94618458,80.79245343,69.45728439,-78775.26953,3039.825489,749.9318668
0.21475,0.244151704,-0.016190719,-0.014402723,0.366922017,98.96655226,80.74939652,69.42813238,-78768.1283,3033.293064,748.3203026
0.215,0.23472005,-0.028437752,-0.02624464,0.370620302,98.98691994,80.73082658,69.42750172,-78763.27285,3028.976627,747.2554277
0.21525,0.281607471,0.000625877,0.022111552,0.383080177,99.00728762,80.76367083,69.44262677,-78740.88889,3007.487527,741.9540179
0.2155,0.274017843,-0.001788693,0.023100653,0.373695278,99.0276553,80.74159554,69.43163075,-78762.28559,3029.524104,747.3904917
0.21575,0.23520558,-0.040971366,0.007269251,0.361325105,99.04802298,80.72833978,69.41975912,-78748.50985,3016.362068,744.1433873
0.216,0.339189709,0.020632767,0.013046856,0.455966262,99.06839066,80.77345846,69.41763192,-78747.72062,3016.72984,744.2341176
0.21625,0.290146793,-0.007637443,0.01405436,0.406660814,99.08875834,80.75368663,69.3868279,-78751.99419,3021.953735,745.5228643
0.2165,0.256471414,0.013754627,-0.014501553,0.364878335,99.10912602,80.74482708,69.3538754,-78763.19254,3034.17391,748.5376093
0.21675,0.25307973,-0.011879178,-0.00340602,0.368863061,99.1294937,80.7431195,69.35871738,-78748.74334,3020.624205,745.1948661
0.217,0.342306563,0.02697183,0.014747565,0.454840987,99.14986137,80.75353973,69.37171145,-78760.63363,3033.288254,748.3191159
0.21725,0.337236245,0.030918721,0.009282531,0.449279634,99.17022905,80.73954851,69.36548478,-78749.26363,3023.316386,745.8590334
0.2175,0.28165024,-0.03960029,-0.026945664,0.445638278,99.19059673,80.67172643,69.36159827,-78746.05324,3021.073614,745.3057364
0.21775,0.308653427,-0.048045735,0.002465146,0.472796895,99.21096441,80.65866198,69.38111327,-78755.40693,3031.072571,747.772502
0.218,0.386261484,0.043657685,0.052838131,0.478155598,99.23133209,80.73051646,69.37295464,-78757.16378,3033.767902,748.4374461
0.21825,0.318413629,0.052423452,-0.045384439,0.461157448,99.25169977,80.74898618,69.29074155,-78752.80332,3030.446092,747.6179482
0.2185,0.328752065,-0.052314997,-0.036402855,0.528018387,99.27206745,80.72182344,69.27190243,-78746.64033,3025.164571,746.3149849
0.21875,0.375459695,0.043478127,0.010431242,0.494519594,99.29243513,80.73956746,69.31925565,-78749.16055,3028.534711,747.146406
0.219,0.349300411,0.016856038,0.039033662,0.45527636,99.31280281,80.69773273,69.33573683,-78740.93935,3021.481814,745.4064403
0.21925,0.3160056,-0.064876516,-0.026862464,0.513882052,99.33317049,80.64673293,69.297352,-78761.32931,3042.575905,750.6104006
0.2195,0.380122304,0.013949601,-0.017995331,0.541849222,99.35353816,80.69397846,69.30413085,-78742.87801,3025.241801,746.3340376
0.21975,0.449150397,0.062699527,0.041973015,0.561753757,99.37390584,80.73761555,69.31462204,-78742.15084,3025.621932,746.4278168
0.22,0.369907011,-0.009067202,0.000691009,0.529185349,99.39427352,80.70344932,69.27048074,-78733.62038,3018.101685,744.5725549
0.22025,0.35065387,0.008701186,-0.009060273,0.496630015,99.4146412,80.68456172,69.24332183,-78757.50746,3042.923365,750.6961197
0.2205,0.388719358,0.013532615,0.023058252,0.523988429,99.43500888,80.67663045,69.27295428,-78749.9772,3036.472868,749.1047675
0.22075,0.373235432,0.001946565,0.008637398,0.520415139,99.45537656,80.66573764,69.27876733,-78723.29826,3010.967491,742.8125328
0.221,0.366654276,-0.026079672,-0.006611336,0.542168043,99.47574424,80.66284932,69.24626983,-78728.79994,3017.377804,744.3939716
0.22125,0.352869047,0.02508744,0.011672325,0.473324361,99.49611192,80.68047645,69.22115128,-78740.61811,3030.116879,747.5367305
0.2215,0.343125934,-0.003705615,-0.018630136,0.501380414,99.5164796,80.6741625,69.20816365,-78738.37247,3028.932736,747.2445998
0.22175,0.397440334,0.026326625,0.003228181,0.541906029,99.53684728,80.6769357,69.21979417,-78739.01861,3030.41899,747.611262
0.222,0.440367049,0.0101204,0.017487379,0.603318877,99.55721495,80.66652641,69.22003563,-78743.06989,3035.740773,748.9241579
0.22225,0.387207736,-0.012686459,0.001619712,0.555696103,99.57758263,80.65982273,69.18793113,-78734.42106,3028.065411,747.0306288
0.2225,0.387334001,0.013784801,-0.013613176,0.54867868,99.59795031,80.69121352,69.15996121,-78725.92399,3020.511752,745.1671238
0.22275,0.427924203,0.045185778,-0.007546532,0.582154756,99.61831799,80.71160449,69.1489737,-78743.96534,3039.333223,749.8104236
0.223,0.438773944,-0.004525307,0.021132765,0.609587333,99.63868567,80.68589168,69.16587601,-78724.2562,3020.822573,745.2438039
0.22325,0.458769599,0.014924812,0.011001674,0.630483704,99.65905335,80.65643116,69.16550576,-78753.93599,3051.030165,752.6960858
0.2235,0.436043733,0.005109959,-0.026714782,0.633136774,99.67942103,80.61342994,69.17030041,-78741.45514,3040.016825,749.9790697
0.22375,0.435696413,-0.011052463,0.038659581,0.599745023,99.69978871,80.58102649,69.20452772,-78739.06009,3038.485643,749.6013235
0.224,0.42251966,-0.027180189,0.019922414,0.605419815,99.72015639,80.56605615,69.21594156,-78710.42321,3011.18194,742.8654378
0.22425,0.44234465,-0.013525339,0.003558974,0.632963025,99.74052407,80.59815164,69.1900599,-78704.03942,3005.850125,741.5500672
0.2245,0.414630134,-0.008403199,-0.010285708,0.599595044,99.76089174,80.64464203,69.12309602,-78705.08074,3008.190123,742.1273499
0.22475,0.422392995,-0.036041833,-0.031817779,0.64535863,99.78125942,80.65947054,69.06938357,-78715.62577,3019.859945,745.0063214
0.225,0.488340751,0.01251678,0.015218494,0.671014471,99.8016271,80.67667581,69.0797618,-78729.94414,3035.140275,748.7760138
0.22525,0.445880495,0.007027781,0.0114716,0.61751319,99.82199478,80.63614823,69.10424496,-78718.25348,3024.751944,746.2131887
0.2255,0.415710556,-0.042519421,-0.018879505,0.631982657,99.84236246,80.57934774,69.10629002,-78712.17854,3019.920794,745.0213331
0.22575,0.428271734,-0.047629274,0.008353668,0.637139735,99.86273014,80.57531425,69.11538021,-78711.16521,3019.74276,744.9774119
0.226,0.474344688,0.048785758,0.060784711,0.593528627,99.88309782,80.62117339,69.11439222,-78716.46338,3026.140296,746.5556985
0.22625,0.417630523,-0.019784354,0.004906744,0.601898947,99.9034655,80.60109715,69.05973503,-78719.90709,3030.772065,747.6983665
0.2265,0.451133032,-0.029115852,-0.023537054,0.675264247,99.92383318,80.59358362,69.04074517,-78728.99262,3041.00081,750.221821
0.22675,0.521370788,0.028925711,0.043201617,0.68655059,99.94420086,80.62836568,69.0719424,-78710.94764,3024.090187,746.0499319
0.227,0.455486549,-0.005753995,-0.00604383,0.652497674,99.96456853,80.6053012,69.04754688,-78710.62506,3024.529028,746.1581948
0.22725,0.446274198,-0.052526979,-0.018349825,0.682529248,99.98493621,80.56672433,69.04281427,-78709.01506,3024.150536,746.0648201
0.2275,0.502841494,0.030860637,0.021551982,0.674160349,100.0053039,80.60108182,69.06221669,-78703.8644,3020.028284,745.0478511
0.22775,0.490868721,0.018152156,-0.012105992,0.69091249,100.0256716,80.5987794,69.03518915,-78705.96968,3023.267653,745.8470108
0.228,0.468793118,0.002035448,-0.019144783,0.675569923,100.0460393,80.56264682,69.01313457,-78719.82921,3038.471132,749.5977437
0.22825,0.466606569,-0.045453198,-0.006313688,0.69813371,100.0664069,80.54018134,69.01917989,-78713.54751,3033.163957,748.2884516
0.2285,0.519718931,-0.004074582,0.03114805,0.717148369,100.0867746,80.57665378,69.03521324,-78686.8006,3007.705594,742.0078156
0.22875,0.506905361,0.019625837,-0.034951218,0.730772566,100.1071423,80.58973553,68.99661658,-78688.93252,3011.012586,742.823658
0.229,0.454165677,0.003126003,-0.02932935,0.662010256,100.12751,80.55521443,68.9688902,-78708.43081,3031.521056,747.8831441
0.22925,0.527395918,0.003991859,-0.020708562,0.758274647,100.1478776,80.54958422,68.99055873,-78700.98903,3025.127784,746.3059094
0.2295,0.525970567,-0.010767944,0.036766712,0.727783061,100.1682453,80.53923472,69.0202428,-78685.62307,3010.864167,742.7870425
0.22975,0.497832448,-0.041028209,0.00249301,0.733229883,100.188613,80.52508585,69.00551236,-78693.163,3019.177815,744.8380385
0.23,0.503861151,0.011963011,-0.005703396,0.708471532,100.2089807,80.54218389,68.98126316,-78693.33463,3020.582417,745.1845571
0.23025,0.52839691,-0.002327003,-0.027725135,0.769145412,100.2293484,80.52373793,68.97150216,-78686.03434,3014.722007,743.7387806
0.2305,0.57673,-0.006831233,0.030150047,0.800413001,100.249716,80.5118991,68.9816895,-78709.71217,3039.453084,749.8399935
0.23075,0.517664384,-0.03026145,0.017594337,0.743359232,100.2700837,80.52650356,68.96512287,-78690.53213,3021.213977,745.3403644
0.231,0.554357555,0.021330837,0.010158936,0.761836222,100.2904514,80.55088115,68.93929451,-78696.16684,3028.116076,747.0431278
0.23125,0.560917702,-0.01179004,-0.009667576,0.808434426,100.3108191,80.52735794,68.92186358,-78703.55644,3036.839752,749.1952786
0.2315,0.532196814,-0.011832705,-0.025155846,0.778965732,100.3311868,80.51921791,68.93136912,-78681.93572,3016.381443,744.1481672
